194,x,Matwd Col Cornice 1x3x12,22.4/ft,0,0,0,10
195,x,Matwd Col Cornice 1x2x8,pc,0,0,0,10
196,x,Matwd Cornice 1x6x12 trtd,pc,0,0,0,10
197,x,Matwd Cornice 1x2x12 trtd,14.7/ft,0,0,0,10
198,x,Matwd Cornice 1x4x12 trtd,pc,0,0,0,10
199,x,Matwd Panel Door Florida 41x800x2100,pc,0,0,0,10
200,x,Matwd Panel Door Mexico 41x800x2100,pc,0,0,0,10
201,x,Matwd Panel Door Paris 41x800x2100,pc,0,0,0,10
202,x,Matwd Qtr C 10ft,10/ft,0,0,0,10
203,x,Matwd Qtr C 12ft,pc,0,0,0,10
204,x,Matwd Qtr C 8ft,pc,0,0,0,10
205,x,Matwd Qtr Round 1x1x10,7/ft,0,0,0,10
206,x,Matwd Qtr Round 1x1x12,pc,0,0,0,10
207,x,Matwd Qtr Round 1x1x8,7/ft,0,0,0,10
208,x,Matwd S4S 1/2x10ft,pc,0,0,0,10
209,x,Matwd S4S 1/2x12ft,pc,0,0,0,10
210,x,Matwd S4S 1/2x8ft,pc,0,0,0,10
211,x,Matwd S4S 1x1x10,7/ft,0,0,0,10
212,x,Matwd S4S 1x1x12,pc,0,0,0,10
213,x,Matwd S4S 1x1x8,pc,0,0,0,10
214,x,Matwd Vic Cornice 1x3x10,pc,0,0,0,10
215,x,Matwd Vic Cornice 1x3x12,22.4/ft,0,0,0,10
216,x,Matwd Vic Cornice 1x3x8,pc,0,0,0,10
217,x,Matwd Vic Cornice 1x4x12,pc,0,0,0,10
218,x,Med Bsboard 1x4x12,30.1/ft,0,0,0,10
219,x,PCW Bsboard 1x4x12,pc,0,0,0,10
220,x,PCW Cornisa 1x2x12,15.2,0,0,0,10
221,x,PCW Cornisa 1x3x10,25.65,0,0,0,10
222,x,PCW Cornisa 1x4x12,26.6,0,0,0,10
223,x,Quarter C 10ft,7.22/ft,0,0,0,10
224,x,Quarter C 12ft,pc,0,0,0,10
225,x,Quarter C 14ft,pc,0,0,0,10
226,x,Quarter C 16ft,pc,0,0,0,10
227,x,Quarter C 8ft,pc,0,0,0,10
228,x,Quarter Round 10ft,7.22/ft,0,0,0,10
229,x,Quarter Round 12ft,pc,0,0,0,10
230,x,Quarter Round 14ft,pc,0,0,0,10
231,x,Quarter Round 16ft,pc,0,0,0,10
232,x,Quarter Round 8ft,pc,0,0,0,10
233,x,S4S KD 1x3x8,pc,0,0,0,10
234,x,S4S KD 1x3x10,pc,0,0,0,10
235,x,S4S KD 1x3x12,83,0,0,0,10
236,x,S4S KD 1 1/2 x2x10,65/bdft,0,0,0,10
237,x,S4S KD 1 1/2x2x12,pc,0,0,0,10
238,x,S4S KD 1 1/2x2x8,pc,0,0,0,10
239,x,S4S KD 1x2x10,pc,0,0,0,10
240,x,S4S KD 1x2x12,pc,0,0,0,10
241,x,S4S KD 1x2x8,pc,0,0,0,10
242,x,S4S KD 2x2x10,pc,0,0,0,10
243,x,S4S KD 2x2x12,pc,0,0,0,10
244,x,S4S KD 2x2x8,pc,0,0,0,10
245,x,S4S KD 2x3x10,pc,0,0,0,10
246,x,S4S KD 2x3x12,pc,0,0,0,10
247,x,S4S KD 2x3x8,pc,0,0,0,10
248,x,S4S KD 2x4x10,72/bdft,0,0,0,10
249,x,S4S KD 2x4x12,72/bdft,0,0,0,10
250,x,S4S KD 2x4x8,72/bdft,0,0,0,10
251,x,S4S Ord 1/2x2x10,7.22,0,0,0,10
252,x,S4S Ord 1/2x2x12,pc,0,0,0,10
253,x,S4S Ord 1/2x2x14,pc,0,0,0,10
254,x,S4S Ord 1/2x2x16,pc,0,0,0,10
255,x,S4S Ord 1/2x2x8,pc,0,0,0,10
256,x,S4S Ord 1x1x10,7.22,0,0,0,10
257,x,S4S Ord 1x1x12,pc,0,0,0,10
258,x,S4S Ord 1x1x14,pc,0,0,0,10
259,x,S4S Ord 1x1x16,pc,0,0,0,10
260,x,S4S Ord 1x1x8,pc,0,0,0,10
261,x,S4S Ord 1/2x1x8,7.22,0,0,0,10
262,x,S4S Ord 1/2x1x12,pc,0,0,0,10
263,x,S4S Ord 1/2x1x10,pc,0,0,0,10
264,x,Sanipa S4S 1x10x10,101,0,0,0,10
265,x,Sanipa S4S 1x10x12,pc,0,0,0,10
266,x,Sanipa KD 1x10x14,pc,0,0,0,10
267,x,Sanipa S4S 1x10x16,pc,0,0,0,10
268,x,Sanipa S4S 1x10x8,pc,0,0,0,10
269,x,Sanipa KD 1x12x10,83/bdft,0,0,0,10
270,x,Sanipa S4S 1x12x12,pc,0,0,0,10
271,x,Sanipa S4S 1x12x14,pc,0,0,0,10
272,x,Sanipa S4S 1x12x16,pc,0,0,0,10
273,x,Sanipa S4S 1x12x8,pc,0,0,0,10
274,x,Sanipa S4S 1x4x12,pc,0,0,0,10
275,x,Sanipa KD 1x8x10,pc,0,0,0,10
276,x,Sanipa KD 1x8x12,101/bdft,0,0,0,10
277,x,Sanipa KD 1x8x14,pc,0,0,0,10
278,x,Sanipa KD 1x8x16,pc,0,0,0,10
279,x,Sanipa KD 1x8x8,pc,0,0,0,10
280,x,Aimee Night Latch,pc,0,0,0,11
281,x,Amerilock Deadlock,pc,0,0,0,11
282,x,Amerilock Deadlock 275,pc,0,0,0,11
283,x,Amerilock Doorknob 587 AB,pc,0,0,0,11
284,x,Amerilock Doorknob 587 SS,pc,0,0,0,11
285,x,Amerilock Doorknob 588 SS,pc,0,0,0,11
286,x,Amerilock drawer lock,pc,0,0,0,11
287,x,Amerilock Rim Night Latch,pc,0,0,0,11
288,x,Aviation Snip #10 Butterfly,pc,0,0,0,11
289,x,2B fiber glass tape 50mm x 165ft,pc,0,0,0,11
